id,state_code,state_name,anzsco_code,occupation_title,visa_subclass,stream,priority,conditions,source_url
170,qld,Queensland,233214,Structural Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
171,qld,Queensland,233215,Transport Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
172,qld,Queensland,233311,Electrical Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
173,qld,Queensland,233411,Electronics Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
174,qld,Queensland,233511,Industrial Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
175,qld,Queensland,233512,Mechanical Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
176,qld,Queensland,233513,Production or Plant Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
177,qld,Queensland,233611,Mining Engineer (Excluding Petroleum),190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
178,qld,Queensland,233612,Petroleum Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
179,qld,Queensland,233912,Agricultural Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
180,qld,Queensland,233913,Biomedical Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
181,qld,Queensland,233915,Environmental Engineer,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
182,qld,Queensland,234312,Environmental Consultant,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
183,qld,Queensland,234399,Environmental Scientist (Nec),190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
184,qld,Queensland,234411,Geologist,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
185,qld,Queensland,234413,Hydrogeologist,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
186,qld,Queensland,234711,Veterinarian,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
187,qld,Queensland,241111,Early Childhood (Pre-primary School) Teacher,190/491,,,"AQF Bachelor degree required. Registration required to work in Qld schools Unless qualification has been undertaken in Aus, NZ, UK, USA, CAN or IRE, academic IELTS with 7 for reading and writing and 8 for speaking and listening and an overall of 7.5 minimum required.",https://migration.qld.gov.au/skilled-occupation-lists/
188,qld,Queensland,241213,Primary School Teacher,491,,,"Registration required to work in Qld schools Unless qualification has been undertaken in Aus, NZ, UK, USA, CAN or IRE, academic IELTS with 7 for reading and writing and 8 for speaking and listening and an overall of 7.5 minimum required.",https://migration.qld.gov.au/skilled-occupation-lists/
189,qld,Queensland,241311,Middle School Teacher / Intermediate School Teacher,491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
190,qld,Queensland,241411,Secondary School Teacher,491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
191,qld,Queensland,241511,Special Needs Teacher,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
192,qld,Queensland,241512,Teacher Of The Hearing Impaired,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
193,qld,Queensland,241513,Teacher Of The Sight Impaired,190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
194,qld,Queensland,241599,Special Education Teachers (Nec),190/491,,,,https://migration.qld.gov.au/skilled-occupation-lists/
